Time,Node,Direction,Value
2025-03-01 15:00:38.680772352+00:00,W05F,left,2
2025-03-01 15:00:38.680772352+00:00,W05F,right,1
2025-03-01 15:00:38.680772352+00:00,W05F,straight,1
2025-03-01 14:52:45.111648768+00:00,W05F,left,2
2025-03-01 14:52:45.111648768+00:00,W05F,right,1
2025-03-01 14:52:45.111648768+00:00,W05F,straight,19
2025-03-01 14:46:16.627749632+00:00,W05F,left,1
2025-03-01 14:46:16.627749632+00:00,W05F,straight,1
2025-03-01 14:38:42.641000192+00:00,W05F,left,6
2025-03-01 14:38:42.641000192+00:00,W05F,right,1
2025-03-01 14:38:42.641000192+00:00,W05F,straight,6
2025-03-01 14:32:19.623439616+00:00,W05F,left,2
2025-03-01 14:32:19.623439616+00:00,W05F,right,1
2025-03-01 14:32:19.623439616+00:00,W05F,straight,1
2025-03-01 14:25:45.365302016+00:00,W05F,left,1
2025-03-01 14:25:45.365302016+00:00,W05F,straight,3
2025-03-01 14:12:40.837177344+00:00,W05F,left,1
2025-03-01 14:12:40.837177344+00:00,W05F,straight,9
2025-03-01 14:06:00.099835136+00:00,W05F,left,2
2025-03-01 14:06:00.099835136+00:00,W05F,straight,2
2025-03-01 13:58:37.290538240+00:00,W05F,left,6
2025-03-01 13:58:37.290538240+00:00,W05F,right,1
2025-03-01 13:58:37.290538240+00:00,W05F,straight,5
2025-03-01 13:52:23.228009472+00:00,W05F,right,2
2025-03-01 13:52:23.228009472+00:00,W05F,straight,6
2025-03-01 13:45:16.472595968+00:00,W05F,left,5
2025-03-01 13:45:16.472595968+00:00,W05F,straight,6
2025-03-01 13:39:22.926475776+00:00,W05F,straight,1
2025-03-01 13:32:50.360159232+00:00,W05F,straight,4
2025-03-01 13:19:59.894702592+00:00,W05F,left,2
2025-03-01 13:19:59.894702592+00:00,W05F,straight,10
2025-03-01 13:13:42.297240832+00:00,W05F,left,1
2025-03-01 13:13:42.297240832+00:00,W05F,straight,3
2025-03-01 13:07:21.035005952+00:00,W05F,left,1
2025-03-01 13:01:07.514922752+00:00,W05F,right,1
2025-03-01 12:54:33.400196096+00:00,W05F,right,2
2025-03-01 12:54:33.400196096+00:00,W05F,straight,1
2025-03-01 12:48:29.016834304+00:00,W05F,right,1
2025-03-01 12:48:29.016834304+00:00,W05F,straight,1
2025-03-01 12:41:59.986131456+00:00,W05F,left,1
2025-03-01 12:41:59.986131456+00:00,W05F,right,1
2025-03-01 12:41:59.986131456+00:00,W05F,straight,2
2025-03-01 12:29:57.270314752+00:00,W05F,left,3
2025-03-01 12:17:15.031812608+00:00,W05F,left,1
2025-03-01 12:17:15.031812608+00:00,W05F,right,1
2025-03-01 12:17:15.031812608+00:00,W05F,straight,5
2025-03-01 12:11:10.698523904+00:00,W05F,straight,1
2025-03-01 12:04:55.787633408+00:00,W05F,left,1
2025-03-01 12:04:55.787633408+00:00,W05F,straight,2
2025-03-01 11:58:41.920842752+00:00,W05F,left,1
2025-03-01 11:58:41.920842752+00:00,W05F,right,1
2025-03-01 11:58:41.920842752+00:00,W05F,straight,1
2025-03-01 11:52:35.084009728+00:00,W05F,straight,1
2025-03-01 11:40:19.590334464+00:00,W05F,left,1
2025-03-01 11:40:19.590334464+00:00,W05F,straight,3
2025-03-01 11:28:16.924704256+00:00,W05F,left,2
2025-03-01 11:22:19.286921216+00:00,W05F,left,1
2025-03-01 11:16:09.210923008+00:00,W05F,straight,2
2025-03-01 11:10:08.095883520+00:00,W05F,left,1
2025-03-01 11:03:57.350273792+00:00,W05F,left,1
2025-03-01 11:03:57.350273792+00:00,W05F,straight,3
2025-03-01 10:51:35.793433088+00:00,W05F,left,3
2025-03-01 10:51:35.793433088+00:00,W05F,straight,4
2025-03-01 10:45:35.910987264+00:00,W05F,right,1
2025-03-01 10:45:35.910987264+00:00,W05F,straight,1
2025-03-01 10:39:10.393777408+00:00,W05F,left,1
2025-03-01 10:39:10.393777408+00:00,W05F,right,1
2025-03-01 10:39:10.393777408+00:00,W05F,straight,2
2025-03-01 10:33:11.507497984+00:00,W05F,right,1
2025-03-01 10:27:01.694180864+00:00,W05F,straight,3
2025-03-01 10:14:26.805393920+00:00,W05F,straight,1
2025-03-01 10:02:22.187154688+00:00,W05F,left,1
2025-03-01 09:56:11.014749184+00:00,W05F,straight,1
2025-03-01 09:49:55.463584768+00:00,W05F,left,1
2025-03-01 09:49:55.463584768+00:00,W05F,straight,3
2025-03-01 09:37:48.245201664+00:00,W05F,straight,1
2025-03-01 09:25:19.057172480+00:00,W05F,left,1
2025-03-01 09:25:19.057172480+00:00,W05F,straight,1
2025-03-01 09:19:21.447366656+00:00,W05F,left,1
2025-03-01 09:12:56.882193152+00:00,W05F,left,3
2025-03-01 09:12:56.882193152+00:00,W05F,straight,3
2025-03-01 09:06:49.381507072+00:00,W05F,straight,1
2025-03-01 09:00:16.025129728+00:00,W05F,left,1
2025-03-01 09:00:16.025129728+00:00,W05F,straight,2
2025-03-01 08:35:47.844692224+00:00,W05F,left,1
2025-03-01 08:23:14.325414656+00:00,W05F,left,2
2025-03-01 08:23:14.325414656+00:00,W05F,straight,6
2025-03-01 08:17:03.254699776+00:00,W05F,right,2
2025-03-01 08:10:45.409375232+00:00,W05F,left,1
2025-03-01 08:10:45.409375232+00:00,W05F,straight,5
2025-03-01 08:04:38.247620352+00:00,W05F,straight,2
2025-03-01 07:58:02.656802304+00:00,W05F,left,1
2025-03-01 07:58:02.656802304+00:00,W05F,right,1
2025-03-01 07:58:02.656802304+00:00,W05F,straight,2
2025-03-01 07:45:42.928526336+00:00,W05F,left,1
2025-03-01 07:45:42.928526336+00:00,W05F,straight,2
2025-03-01 07:33:28.492783616+00:00,W05F,left,1
2025-03-01 07:33:28.492783616+00:00,W05F,right,1
2025-03-01 07:33:28.492783616+00:00,W05F,straight,10
2025-03-01 07:20:35.635746048+00:00,W05F,left,2
2025-03-01 07:14:29.243037184+00:00,W05F,left,1
2025-03-01 07:01:51.169302784+00:00,W05F,straight,1
2025-03-01 06:55:35.661455360+00:00,W05F,straight,1
2025-03-01 06:43:16.648000+00:00,W05F,straight,7
2025-03-01 06:37:07.437293824+00:00,W05F,right,2
2025-03-01 06:30:32.956191488+00:00,W05F,left,1
2025-03-01 06:30:32.956191488+00:00,W05F,straight,2
2025-03-01 06:18:20.129180416+00:00,W05F,left,1
2025-03-01 06:11:47.804534528+00:00,W05F,left,2
2025-03-01 06:11:47.804534528+00:00,W05F,right,3
2025-03-01 06:11:47.804534528+00:00,W05F,straight,7
2025-03-01 06:05:37.809865216+00:00,W05F,left,1
2025-03-01 06:05:37.809865216+00:00,W05F,right,1
2025-03-01 06:05:37.809865216+00:00,W05F,straight,1
2025-03-01 05:58:25.468827648+00:00,W05F,left,1
2025-03-01 05:58:25.468827648+00:00,W05F,straight,4
2025-03-01 05:45:52.407647488+00:00,W05F,left,1
2025-03-01 05:45:52.407647488+00:00,W05F,right,1
2025-03-01 05:45:52.407647488+00:00,W05F,straight,6
2025-03-01 05:33:01.382445312+00:00,W05F,left,1
2025-03-01 05:33:01.382445312+00:00,W05F,right,2
2025-03-01 05:33:01.382445312+00:00,W05F,straight,8
2025-03-01 05:26:55.175953664+00:00,W05F,right,2
2025-03-01 05:26:55.175953664+00:00,W05F,straight,1
2025-03-01 05:20:10.443042816+00:00,W05F,right,1
2025-03-01 05:20:10.443042816+00:00,W05F,straight,3
2025-03-01 05:13:38.187460608+00:00,W05F,right,2
2025-03-01 05:06:09.318080+00:00,W05F,left,6
2025-03-01 05:06:09.318080+00:00,W05F,straight,2
2025-03-01 04:52:14.214020608+00:00,W05F,left,2
2025-03-01 04:52:14.214020608+00:00,W05F,right,4
2025-03-01 04:52:14.214020608+00:00,W05F,straight,6
2025-03-01 04:45:48.925140992+00:00,W05F,left,1
2025-03-01 04:45:48.925140992+00:00,W05F,right,1
2025-03-01 04:39:09.248622848+00:00,W05F,left,2
2025-03-01 04:39:09.248622848+00:00,W05F,right,1
2025-03-01 04:39:09.248622848+00:00,W05F,straight,8
2025-03-01 04:32:49.257522688+00:00,W05F,left,1
2025-03-01 04:32:49.257522688+00:00,W05F,right,2
2025-03-01 04:25:57.708421120+00:00,W05F,left,2
2025-03-01 04:25:57.708421120+00:00,W05F,right,2
2025-03-01 04:25:57.708421120+00:00,W05F,straight,4
2025-03-01 04:19:27.287227136+00:00,W05F,left,1
2025-03-01 04:12:30.355028480+00:00,W05F,left,2
2025-03-01 04:12:30.355028480+00:00,W05F,straight,16
2025-03-01 04:05:58.107394816+00:00,W05F,straight,2
2025-03-01 03:58:31.484097792+00:00,W05F,left,4
2025-03-01 03:58:31.484097792+00:00,W05F,right,1
2025-03-01 03:58:31.484097792+00:00,W05F,straight,23
2025-03-01 03:51:39.804912384+00:00,W05F,left,1
2025-03-01 03:51:39.804912384+00:00,W05F,right,1
2025-03-01 03:51:39.804912384+00:00,W05F,straight,1
2025-03-01 03:44:41.788504320+00:00,W05F,left,3
2025-03-01 03:44:41.788504320+00:00,W05F,right,1
2025-03-01 03:44:41.788504320+00:00,W05F,straight,21
2025-03-01 03:38:23.272083200+00:00,W05F,left,2
2025-03-01 03:38:23.272083200+00:00,W05F,right,3
2025-03-01 03:38:23.272083200+00:00,W05F,straight,2
2025-03-01 03:30:40.201732096+00:00,W05F,left,3
2025-03-01 03:30:40.201732096+00:00,W05F,straight,17
2025-03-01 03:23:48.761579520+00:00,W05F,right,4
2025-03-01 03:23:48.761579520+00:00,W05F,straight,1
2025-03-01 03:16:39.418063104+00:00,W05F,left,1
2025-03-01 03:16:39.418063104+00:00,W05F,straight,15
2025-03-01 03:10:33.842210304+00:00,W05F,left,1
2025-03-01 03:10:33.842210304+00:00,W05F,right,2
2025-03-01 03:02:22.275902720+00:00,W05F,left,4
2025-03-01 03:02:22.275902720+00:00,W05F,right,1
2025-03-01 03:02:22.275902720+00:00,W05F,straight,23
2025-03-01 02:55:59.707835648+00:00,W05F,left,4
2025-03-01 02:55:59.707835648+00:00,W05F,right,1
2025-03-01 02:48:47.860588544+00:00,W05F,left,4
2025-03-01 02:48:47.860588544+00:00,W05F,right,1
2025-03-01 02:48:47.860588544+00:00,W05F,straight,16
2025-03-01 02:42:00.608576256+00:00,W05F,right,3
2025-03-01 02:42:00.608576256+00:00,W05F,straight,6
2025-03-01 02:34:47.134951936+00:00,W05F,left,3
2025-03-01 02:34:47.134951936+00:00,W05F,right,2
2025-03-01 02:34:47.134951936+00:00,W05F,straight,14
2025-03-01 02:28:11.685706240+00:00,W05F,right,3
2025-03-01 02:28:11.685706240+00:00,W05F,straight,2
2025-03-01 02:20:50.112241920+00:00,W05F,left,3
2025-03-01 02:20:50.112241920+00:00,W05F,right,1
2025-03-01 02:20:50.112241920+00:00,W05F,straight,9
2025-03-01 02:14:19.090788608+00:00,W05F,left,5
2025-03-01 02:14:19.090788608+00:00,W05F,right,2
2025-03-01 02:14:19.090788608+00:00,W05F,straight,3
2025-03-01 02:07:06.627399168+00:00,W05F,left,1
2025-03-01 02:07:06.627399168+00:00,W05F,right,3
2025-03-01 02:07:06.627399168+00:00,W05F,straight,6
2025-03-01 02:00:29.648822016+00:00,W05F,left,7
2025-03-01 02:00:29.648822016+00:00,W05F,right,3
2025-03-01 02:00:29.648822016+00:00,W05F,straight,4
2025-03-01 01:52:21.652372992+00:00,W05F,left,8
2025-03-01 01:52:21.652372992+00:00,W05F,right,5
2025-03-01 01:52:21.652372992+00:00,W05F,straight,16
2025-03-01 01:45:48.918881792+00:00,W05F,left,1
2025-03-01 01:45:48.918881792+00:00,W05F,right,1
2025-03-01 01:45:48.918881792+00:00,W05F,straight,1
2025-03-01 01:38:49.491224832+00:00,W05F,straight,22
2025-03-01 01:32:34.871474432+00:00,W05F,left,6
2025-03-01 01:32:34.871474432+00:00,W05F,right,1
2025-03-01 01:24:55.010654720+00:00,W05F,left,2
2025-03-01 01:24:55.010654720+00:00,W05F,right,4
2025-03-01 01:24:55.010654720+00:00,W05F,straight,17
2025-03-01 01:18:40.244815360+00:00,W05F,left,1
2025-03-01 01:18:40.244815360+00:00,W05F,right,2
2025-03-01 01:18:40.244815360+00:00,W05F,straight,2
2025-03-01 01:10:46.669121792+00:00,W05F,left,8
2025-03-01 01:10:46.669121792+00:00,W05F,right,1
2025-03-01 01:10:46.669121792+00:00,W05F,straight,28
2025-03-01 01:04:33.494411264+00:00,W05F,left,3
2025-03-01 01:04:33.494411264+00:00,W05F,right,1
2025-03-01 00:56:26.895318528+00:00,W05F,left,5
2025-03-01 00:56:26.895318528+00:00,W05F,right,6
2025-03-01 00:56:26.895318528+00:00,W05F,straight,18
2025-03-01 00:49:36.162679808+00:00,W05F,left,2
2025-03-01 00:49:36.162679808+00:00,W05F,right,1
2025-03-01 00:35:20.245844224+00:00,W05F,left,1
2025-03-01 00:35:20.245844224+00:00,W05F,right,1
2025-03-01 00:35:20.245844224+00:00,W05F,straight,1
2025-03-01 00:27:22.632096512+00:00,W05F,left,6
2025-03-01 00:27:22.632096512+00:00,W05F,straight,16
2025-03-01 00:21:04.219173888+00:00,W05F,left,1
2025-03-01 00:21:04.219173888+00:00,W05F,right,2
2025-03-01 00:21:04.219173888+00:00,W05F,straight,3
2025-03-01 00:13:28.735903744+00:00,W05F,left,4
2025-03-01 00:13:28.735903744+00:00,W05F,right,1
2025-03-01 00:13:28.735903744+00:00,W05F,straight,4
2025-03-01 00:06:39.494829568+00:00,W05F,left,2
2025-03-01 00:06:39.494829568+00:00,W05F,right,5
2025-03-01 00:06:39.494829568+00:00,W05F,straight,5
2025-02-28 23:58:10.903614208+00:00,W05F,left,3
2025-02-28 23:58:10.903614208+00:00,W05F,right,2
2025-02-28 23:58:10.903614208+00:00,W05F,straight,2
2025-02-28 23:51:29.895389696+00:00,W05F,left,5
2025-02-28 23:51:29.895389696+00:00,W05F,straight,3
2025-02-28 23:42:57.178957056+00:00,W05F,left,3
2025-02-28 23:42:57.178957056+00:00,W05F,right,1
2025-02-28 23:42:57.178957056+00:00,W05F,straight,22
2025-02-28 23:36:08.779383808+00:00,W05F,left,1
2025-02-28 23:36:08.779383808+00:00,W05F,right,1
2025-02-28 23:36:08.779383808+00:00,W05F,straight,1
2025-02-28 23:27:01.129134848+00:00,W05F,left,2
2025-02-28 23:27:01.129134848+00:00,W05F,right,5
2025-02-28 23:27:01.129134848+00:00,W05F,straight,19
2025-02-28 23:20:20.594522368+00:00,W05F,left,1
2025-02-28 23:12:10.877692672+00:00,W05F,left,6
2025-02-28 23:12:10.877692672+00:00,W05F,right,6
2025-02-28 23:12:10.877692672+00:00,W05F,straight,11
2025-02-28 23:05:15.399474944+00:00,W05F,left,5
2025-02-28 23:05:15.399474944+00:00,W05F,right,4
2025-02-28 23:05:15.399474944+00:00,W05F,straight,1
2025-02-28 22:57:05.217400320+00:00,W05F,left,2
2025-02-28 22:57:05.217400320+00:00,W05F,right,3
2025-02-28 22:57:05.217400320+00:00,W05F,straight,7
2025-02-28 22:49:57.229420032+00:00,W05F,left,4
2025-02-28 22:49:57.229420032+00:00,W05F,right,2
2025-02-28 22:49:57.229420032+00:00,W05F,straight,4
2025-02-28 22:42:23.194458624+00:00,W05F,left,7
2025-02-28 22:42:23.194458624+00:00,W05F,right,1
2025-02-28 22:42:23.194458624+00:00,W05F,straight,9
2025-02-28 22:35:28.537512448+00:00,W05F,left,5
2025-02-28 22:35:28.537512448+00:00,W05F,right,3
2025-02-28 22:35:28.537512448+00:00,W05F,straight,3
2025-02-28 22:27:18.701969408+00:00,W05F,left,9
2025-02-28 22:27:18.701969408+00:00,W05F,right,5
2025-02-28 22:27:18.701969408+00:00,W05F,straight,6
2025-02-28 22:20:49.203946240+00:00,W05F,left,1
2025-02-28 22:20:49.203946240+00:00,W05F,right,3
2025-02-28 22:12:17.781371648+00:00,W05F,left,9
2025-02-28 22:12:17.781371648+00:00,W05F,right,5
2025-02-28 22:12:17.781371648+00:00,W05F,straight,26
2025-02-28 22:05:04.791791360+00:00,W05F,straight,2
2025-02-28 21:57:12.735455232+00:00,W05F,left,4
2025-02-28 21:57:12.735455232+00:00,W05F,straight,4
2025-02-28 21:50:03.586551808+00:00,W05F,left,10
2025-02-28 21:50:03.586551808+00:00,W05F,right,8
2025-02-28 21:50:03.586551808+00:00,W05F,straight,1
2025-02-28 21:41:36.420169728+00:00,W05F,left,5
2025-02-28 21:34:47.329877248+00:00,W05F,left,5
2025-02-28 21:34:47.329877248+00:00,W05F,right,4
2025-02-28 21:34:47.329877248+00:00,W05F,straight,6
2025-02-28 21:27:00.405088+00:00,W05F,left,2
2025-02-28 21:27:00.405088+00:00,W05F,right,2
2025-02-28 21:27:00.405088+00:00,W05F,straight,16
2025-02-28 21:20:41.870789120+00:00,W05F,left,3
2025-02-28 21:20:41.870789120+00:00,W05F,right,2
2025-02-28 21:20:41.870789120+00:00,W05F,straight,3
2025-02-28 21:12:21.554205440+00:00,W05F,left,14
2025-02-28 21:12:21.554205440+00:00,W05F,right,7
2025-02-28 21:12:21.554205440+00:00,W05F,straight,22
2025-02-28 21:04:21.760913152+00:00,W05F,left,7
2025-02-28 21:04:21.760913152+00:00,W05F,right,7
2025-02-28 21:04:21.760913152+00:00,W05F,straight,6
2025-02-28 20:56:08.003233792+00:00,W05F,left,3
2025-02-28 20:56:08.003233792+00:00,W05F,straight,13
2025-02-28 20:49:30.623666176+00:00,W05F,left,5
2025-02-28 20:49:30.623666176+00:00,W05F,right,2
2025-02-28 20:49:30.623666176+00:00,W05F,straight,3
2025-02-28 20:41:08.438834176+00:00,W05F,left,11
2025-02-28 20:41:08.438834176+00:00,W05F,right,3
2025-02-28 20:41:08.438834176+00:00,W05F,straight,35
2025-02-28 20:34:08.718714880+00:00,W05F,right,2
2025-02-28 20:34:08.718714880+00:00,W05F,straight,1
2025-02-28 20:26:19.523683840+00:00,W05F,left,6
2025-02-28 20:26:19.523683840+00:00,W05F,right,2
2025-02-28 20:26:19.523683840+00:00,W05F,straight,4
2025-02-28 20:11:25.845341952+00:00,W05F,left,13
2025-02-28 20:11:25.845341952+00:00,W05F,right,6
2025-02-28 20:11:25.845341952+00:00,W05F,straight,30
2025-02-28 20:04:47.069565952+00:00,W05F,left,5
2025-02-28 20:04:47.069565952+00:00,W05F,right,3
2025-02-28 20:04:47.069565952+00:00,W05F,straight,3
2025-02-28 19:56:38.495522304+00:00,W05F,left,4
2025-02-28 19:56:38.495522304+00:00,W05F,right,1
2025-02-28 19:56:38.495522304+00:00,W05F,straight,2
2025-02-28 19:49:53.104891392+00:00,W05F,left,1
2025-02-28 19:49:53.104891392+00:00,W05F,right,3
2025-02-28 19:41:13.322257664+00:00,W05F,left,6
2025-02-28 19:41:13.322257664+00:00,W05F,right,4
2025-02-28 19:41:13.322257664+00:00,W05F,straight,13
2025-02-28 19:34:34.969925632+00:00,W05F,left,2
2025-02-28 19:34:34.969925632+00:00,W05F,right,1
2025-02-28 19:26:14.583705088+00:00,W05F,left,5
2025-02-28 19:26:14.583705088+00:00,W05F,right,2
2025-02-28 19:26:14.583705088+00:00,W05F,straight,23
2025-02-28 19:19:23.032146432+00:00,W05F,left,5
2025-02-28 19:19:23.032146432+00:00,W05F,right,4
2025-02-28 19:19:23.032146432+00:00,W05F,straight,3
2025-02-28 19:11:13.260743168+00:00,W05F,left,7
2025-02-28 19:11:13.260743168+00:00,W05F,right,1
2025-02-28 19:11:13.260743168+00:00,W05F,straight,4
2025-02-28 19:04:26.629552384+00:00,W05F,left,3
2025-02-28 19:04:26.629552384+00:00,W05F,right,2
2025-02-28 19:04:26.629552384+00:00,W05F,straight,2
2025-02-28 18:50:02.854147328+00:00,W05F,left,4
2025-02-28 18:50:02.854147328+00:00,W05F,right,4
2025-02-28 18:50:02.854147328+00:00,W05F,straight,7
2025-02-28 18:41:56.673795584+00:00,W05F,left,7
2025-02-28 18:41:56.673795584+00:00,W05F,right,5
2025-02-28 18:41:56.673795584+00:00,W05F,straight,33
2025-02-28 18:35:24.145861632+00:00,W05F,left,3
2025-02-28 18:35:24.145861632+00:00,W05F,right,1
2025-02-28 18:35:24.145861632+00:00,W05F,straight,1
2025-02-28 18:27:20.594969344+00:00,W05F,left,6
2025-02-28 18:27:20.594969344+00:00,W05F,right,3
2025-02-28 18:27:20.594969344+00:00,W05F,straight,1
2025-02-28 18:20:12.967818240+00:00,W05F,left,8
2025-02-28 18:20:12.967818240+00:00,W05F,right,3
2025-02-28 18:20:12.967818240+00:00,W05F,straight,4
2025-02-28 18:12:29.171181568+00:00,W05F,right,2
2025-02-28 18:12:29.171181568+00:00,W05F,straight,28
2025-02-28 18:05:46.777828864+00:00,W05F,left,4
2025-02-28 18:05:46.777828864+00:00,W05F,right,2
2025-02-28 18:05:46.777828864+00:00,W05F,straight,3
2025-02-28 17:58:34.334534912+00:00,W05F,left,6
2025-02-28 17:58:34.334534912+00:00,W05F,right,3
2025-02-28 17:58:34.334534912+00:00,W05F,straight,23
2025-02-28 17:52:23.657924352+00:00,W05F,left,3
2025-02-28 17:52:23.657924352+00:00,W05F,right,1
2025-02-28 17:44:41.763658752+00:00,W05F,left,10
2025-02-28 17:44:41.763658752+00:00,W05F,right,4
2025-02-28 17:44:41.763658752+00:00,W05F,straight,21
2025-02-28 17:38:09.924362496+00:00,W05F,left,2
2025-02-28 17:38:09.924362496+00:00,W05F,straight,1
2025-02-28 17:31:05.939899648+00:00,W05F,left,1
2025-02-28 17:31:05.939899648+00:00,W05F,right,1
2025-02-28 17:24:38.574601472+00:00,W05F,left,3
2025-02-28 17:16:16.248387840+00:00,W05F,left,6
2025-02-28 17:16:16.248387840+00:00,W05F,right,2
2025-02-28 17:16:16.248387840+00:00,W05F,straight,34
2025-02-28 17:09:11.208848896+00:00,W05F,straight,1
2025-02-28 17:01:20.592837376+00:00,W05F,straight,6
2025-02-28 16:54:39.578939904+00:00,W05F,left,6
2025-02-28 16:54:39.578939904+00:00,W05F,right,1
2025-02-28 16:47:17.069520384+00:00,W05F,left,3
2025-02-28 16:47:17.069520384+00:00,W05F,right,4
2025-02-28 16:47:17.069520384+00:00,W05F,straight,7
2025-02-28 16:40:26.189555968+00:00,W05F,left,3
2025-02-28 16:40:26.189555968+00:00,W05F,right,2
2025-02-28 16:32:02.839896576+00:00,W05F,left,7
2025-02-28 16:32:02.839896576+00:00,W05F,right,2
2025-02-28 16:32:02.839896576+00:00,W05F,straight,8
2025-02-28 16:25:16.634407168+00:00,W05F,left,2
2025-02-28 16:25:16.634407168+00:00,W05F,right,1
2025-02-28 16:17:45.701340416+00:00,W05F,left,3
2025-02-28 16:17:45.701340416+00:00,W05F,straight,2
2025-02-28 16:11:26.429367808+00:00,W05F,left,2
2025-02-28 16:03:41.659627776+00:00,W05F,left,1
2025-02-28 16:03:41.659627776+00:00,W05F,straight,4
2025-03-01 15:55:56.607373056+00:00,W040,right,1
2025-03-01 15:55:56.607373056+00:00,W040,straight,13
2025-03-01 15:46:57.148567552+00:00,W040,right,4
2025-03-01 15:46:57.148567552+00:00,W040,straight,10
2025-03-01 15:37:29.019886080+00:00,W040,left,1
2025-03-01 15:37:29.019886080+00:00,W040,right,4
2025-03-01 15:37:29.019886080+00:00,W040,straight,15
2025-03-01 15:28:33.663072512+00:00,W040,right,1
2025-03-01 15:28:33.663072512+00:00,W040,straight,8
2025-03-01 15:19:37.235197696+00:00,W040,left,1
2025-03-01 15:19:37.235197696+00:00,W040,right,2
2025-03-01 15:19:37.235197696+00:00,W040,straight,21
2025-03-01 15:01:42.050012160+00:00,W040,left,3
2025-03-01 15:01:42.050012160+00:00,W040,straight,5
2025-03-01 14:52:14.734023424+00:00,W040,right,3
2025-03-01 14:52:14.734023424+00:00,W040,straight,3
2025-03-01 14:34:01.080594944+00:00,W040,right,5
2025-03-01 14:24:17.444314368+00:00,W040,left,1
2025-03-01 14:24:17.444314368+00:00,W040,right,1
2025-03-01 14:24:17.444314368+00:00,W040,straight,6
2025-03-01 14:15:36.582442240+00:00,W040,right,2
2025-03-01 14:15:36.582442240+00:00,W040,straight,1
2025-03-01 14:06:40.963282176+00:00,W040,left,1
2025-03-01 14:06:40.963282176+00:00,W040,straight,4
2025-03-01 13:57:56.926438400+00:00,W040,right,3
2025-03-01 13:48:43.839133696+00:00,W040,left,2
2025-03-01 13:48:43.839133696+00:00,W040,straight,1
2025-03-01 13:39:42.925311744+00:00,W040,right,1
2025-03-01 13:39:42.925311744+00:00,W040,straight,1
2025-03-01 13:31:19.439005696+00:00,W040,right,2
2025-03-01 13:31:19.439005696+00:00,W040,straight,10
2025-03-01 13:13:53.994523136+00:00,W040,left,1
2025-03-01 13:13:53.994523136+00:00,W040,straight,7
2025-03-01 13:05:59.896193536+00:00,W040,right,3
2025-03-01 12:57:46.753937920+00:00,W040,straight,6
2025-03-01 12:49:32.341439744+00:00,W040,right,1
2025-03-01 12:41:23.931525120+00:00,W040,left,1
2025-03-01 12:41:23.931525120+00:00,W040,straight,4
2025-03-01 12:33:46.692552704+00:00,W040,straight,1
2025-03-01 12:24:59.767657984+00:00,W040,straight,2
2025-03-01 12:09:13.824530176+00:00,W040,left,1
2025-03-01 12:09:13.824530176+00:00,W040,straight,3
2025-03-01 12:02:06.075035648+00:00,W040,straight,1
2025-03-01 11:54:19.943252736+00:00,W040,straight,7
2025-03-01 11:46:56.948683776+00:00,W040,right,1
2025-03-01 11:24:32.741756416+00:00,W040,straight,1
2025-03-01 11:09:20.143963392+00:00,W040,straight,1
2025-03-01 11:01:57.784477952+00:00,W040,right,1
2025-03-01 10:54:00.654809344+00:00,W040,straight,1
2025-03-01 10:39:28.588754688+00:00,W040,straight,1
2025-03-01 10:24:27.998352896+00:00,W040,straight,1
2025-03-01 09:48:33.632151040+00:00,W040,straight,1
2025-03-01 09:41:19.319104512+00:00,W040,right,1
2025-03-01 09:41:19.319104512+00:00,W040,straight,3
2025-03-01 09:18:42.434032896+00:00,W040,straight,1
2025-03-01 08:11:56.366145792+00:00,W040,straight,1
2025-03-01 07:56:33.479569408+00:00,W040,right,1
2025-03-01 07:56:33.479569408+00:00,W040,straight,3
2025-03-01 07:40:35.434783488+00:00,W040,straight,2
2025-03-01 07:32:59.687868928+00:00,W040,straight,1
2025-03-01 07:02:13.021683200+00:00,W040,straight,1
2025-03-01 06:54:23.687521280+00:00,W040,straight,3
2025-03-01 06:22:56.715217920+00:00,W040,straight,1
2025-03-01 06:15:06.893227776+00:00,W040,straight,1
2025-03-01 06:07:28.289434112+00:00,W040,straight,1
2025-03-01 05:59:06.952282368+00:00,W040,straight,1
2025-03-01 05:50:56.418209536+00:00,W040,left,1
2025-03-01 05:50:56.418209536+00:00,W040,right,1
2025-03-01 05:50:56.418209536+00:00,W040,straight,13
2025-03-01 05:42:50.788806400+00:00,W040,right,1
2025-03-01 05:27:07.249532416+00:00,W040,right,1
2025-03-01 05:27:07.249532416+00:00,W040,straight,1
2025-03-01 05:19:11.717506304+00:00,W040,left,1
2025-03-01 05:19:11.717506304+00:00,W040,right,1
2025-03-01 05:19:11.717506304+00:00,W040,straight,5
2025-03-01 05:02:39.987813376+00:00,W040,right,1
2025-03-01 05:02:39.987813376+00:00,W040,straight,5
2025-03-01 04:54:55.157273088+00:00,W040,right,1
2025-03-01 04:54:55.157273088+00:00,W040,straight,1
2025-03-01 04:46:56.227151616+00:00,W040,left,1
2025-03-01 04:38:12.349987840+00:00,W040,right,1
2025-03-01 04:38:12.349987840+00:00,W040,straight,2
2025-03-01 04:29:58.226778880+00:00,W040,straight,12
2025-03-01 04:13:40.343527936+00:00,W040,straight,1
2025-03-01 04:04:58.100936448+00:00,W040,right,1
2025-03-01 04:04:58.100936448+00:00,W040,straight,2
2025-03-01 03:56:04.814056960+00:00,W040,right,2
2025-03-01 03:56:04.814056960+00:00,W040,straight,17
